probe,gene
1559083_PM_x_at,LOC284600
1559091_PM_s_at,FGD2
1559092_PM_at,SLC9A5
1559093_PM_at,LINC01530
1559094_PM_at,FBXO9
1559096_PM_x_at,FBXO9
1559097_PM_at,LINC01550
1559101_PM_at,FYN
1559102_PM_at,LOC105377371
1559103_PM_s_at,LOC105377371
1559105_PM_at,LEKR1
1559114_PM_a_at,ACKR3
1559121_PM_s_at,ARIH2
1559124_PM_at,LOC644135
1559125_PM_at,LOC100133019
1559126_PM_at,RRP12
1559127_PM_x_at,RRP12
1559128_PM_at,HSDL2
1559129_PM_a_at,LINC02603
1559131_PM_a_at,LOC101928047
1559132_PM_at,TMEM80
1559133_PM_at,ZNF546
1559134_PM_a_at,ZNF546
1559136_PM_s_at,LINC00894
1559138_PM_a_at,SPATA19
1559139_PM_at,NOC2L
1559140_PM_at,FAM87A
1559141_PM_s_at,FAM87A
1559142_PM_at,KAT6A
1559144_PM_x_at,LINC00910
1559145_PM_at,RNF144A-AS1
1559148_PM_at,LOC100129103
1559159_PM_at,CEP68
1559163_PM_at,INHBA-AS1
1559167_PM_x_at,MPV17L
1559170_PM_at,ANKRD20A5P
1559171_PM_at,MGC57346
1559174_PM_at,RAB6A
1559180_PM_at,LOC100131860
1559186_PM_at,PRKXP1
1559188_PM_x_at,PRKXP1
1559190_PM_s_at,RDH13
1559194_PM_a_at,CLEC4GP1
1559203_PM_s_at,KRAS
1559204_PM_x_at,KRAS
1559205_PM_s_at,LOC100996286
1559206_PM_at,PSEN1
1559208_PM_at,ST7-OT4
1559213_PM_at,LINC01419
1559218_PM_s_at,NFYC
1559220_PM_at,LOC101929054
1559221_PM_at,LINC01013
1559222_PM_at,SPDL1
1559224_PM_at,LCE1E
1559226_PM_x_at,LCE1E
1559227_PM_s_at,VHL
1559228_PM_at,CLU
1559235_PM_a_at,SOX30
1559237_PM_a_at,HHIPL1
1559239_PM_s_at,ACAT1
1559244_PM_at,FMN2
1559249_PM_at,ATXN1
1559252_PM_a_at,AP5S1
1559254_PM_at,PICSAR
1559256_PM_at,MAGI1
1559257_PM_a_at,MAGI1
1559258_PM_a_at,CT83
1559261_PM_a_at,PKD1L2
1559264_PM_at,LACTB2-AS1
1559265_PM_at,SKIDA1
1559266_PM_s_at,SKIDA1
1559268_PM_at,ADAM23
1559270_PM_at,ZFHX4
1559272_PM_at,EXOC3L1
1559274_PM_at,ZNF732
1559275_PM_x_at,ZNF732
1559276_PM_at,PCAT18
1559277_PM_at,FLJ35700
1559280_PM_a_at,APELA
1559283_PM_a_at,CNPY1
1559289_PM_at,TADA1
1559291_PM_at,LINC00032
1559292_PM_s_at,LINC00032
1559293_PM_x_at,LINC00032
1559296_PM_at,ADAMTS9-AS2
1559297_PM_at,LOC100288673
1559298_PM_a_at,SPATA41
1559302_PM_at,FAM234B
1559303_PM_at,LINC01532
1559307_PM_s_at,RBL1
1559309_PM_at,MCFD2
1559310_PM_at,LOC100292408
1559311_PM_at,EHMT1
1559313_PM_at,ANKRD18A
1559315_PM_s_at,SOCS2-AS1
1559316_PM_at,LOC105374676
1559321_PM_at,LOC101928858
1559322_PM_at,LOC727916
1559324_PM_at,CCDC144CP
1559326_PM_at,DIO3OS
1559333_PM_at,LOC101927416
1559336_PM_at,LOC101928505
1559342_PM_a_at,SNRPN
1559343_PM_at,SNRPN
1559344_PM_at,LOC101929064
1559352_PM_a_at,MAFG-DT
1559355_PM_at,NXPH2
1559361_PM_at,MACC1
1559363_PM_at,LINC01146
1559369_PM_at,TRAPPC13
1559370_PM_at,DAB2
1559372_PM_at,LOC101928043
1559376_PM_at,ATP1A1-AS1
1559382_PM_at,SMIM7
1559388_PM_a_at,LYNX1
1559390_PM_a_at,SPATA45
1559392_PM_s_at,SYT7
1559393_PM_at,ALDH1L2
1559397_PM_s_at,PRR14
1559399_PM_s_at,ZCCHC10
1559400_PM_s_at,PAPPA
1559402_PM_a_at,C1orf61
1559403_PM_at,HMGN3-AS1
1559404_PM_a_at,HMGN3-AS1
1559405_PM_a_at,TRPV6
1559406_PM_at,ANKRD18A
1559409_PM_a_at,CC2D2A
1559412_PM_at,MIR99AHG
1559413_PM_at,TCP11L2
1559419_PM_at,CACNB2
1559420_PM_x_at,CACNB2
1559426_PM_at,SMURF1
1559427_PM_at,MCF2L
1559429_PM_a_at,SMCO1
1559432_PM_at,ACKR2
1559433_PM_at,APCDD1L-DT
1559438_PM_at,C21orf58
1559439_PM_s_at,C21orf58
1559441_PM_s_at,FLJ38576
1559443_PM_s_at,IL21R-AS1
1559444_PM_at,SMC2
1559449_PM_a_at,ZNF254
1559458_PM_at,LTBR
1559459_PM_at,LOC613266
1559469_PM_s_at,SIPA1L2
1559470_PM_at,D21S2088E
1559471_PM_s_at,D21S2088E
1559474_PM_at,SPEG
1559477_PM_s_at,MEIS1
1559479_PM_at,PI4K2B
1559481_PM_at,CHIC1
1559483_PM_at,PROX1-AS1
1559485_PM_at,ATG2B
1559488_PM_at,LINC01366
1559489_PM_a_at,LINC01366
1559490_PM_at,LRCH3
1559492_PM_at,LOC100506844
1559494_PM_at,SLC35G2
1559496_PM_at,PPA2
1559497_PM_at,LINC01583
1559500_PM_at,VPS8
1559501_PM_at,CBR3-AS1
1559502_PM_s_at,LRRC25
1559504_PM_at,MIR137HG
1559506_PM_x_at,MIR137HG
1559507_PM_at,LOC100130357
1559510_PM_at,BHLHB9
1559513_PM_a_at,FANCC
1559514_PM_at,LOC100132077
1559517_PM_a_at,SPIRE1
1559518_PM_at,LOC100286987
1559520_PM_at,GYPA
1559522_PM_at,LOC100505918
1559526_PM_at,LOC101930421
1559528_PM_at,LOC100129917
1559529_PM_at,PTK2
1559532_PM_at,ARIH2OS
1559534_PM_at,LOC100996419
1559535_PM_s_at,LOC100996419
1559537_PM_at,LOC100129309
1559538_PM_at,LOC101929549
1559540_PM_at,LOC100506526
1559542_PM_a_at,LOC101929622
1559543_PM_at,RB1-DT
1559544_PM_s_at,RB1-DT
1559545_PM_at,SNRPN
1559546_PM_s_at,SNRPN
1559548_PM_at,ACVR2B
1559559_PM_at,SPATA31E1
1559561_PM_at,FBH1
1559566_PM_at,FBXO42
1559567_PM_at,LOC100287017
1559568_PM_at,ZC3H14
1559571_PM_a_at,ATP13A4
1559573_PM_at,LINC01093
1559576_PM_at,WDR78
1559577_PM_at,FCN2
1559579_PM_at,LINC00927
1559580_PM_at,LRRC39
1559582_PM_at,RHOQ
1559583_PM_at,CD276
1559584_PM_a_at,C16orf54
1559585_PM_at,DDX60L
1559586_PM_at,LOC728868
1559587_PM_at,SYMPK
1559590_PM_at,CHDH
1559591_PM_s_at,CHDH
1559593_PM_a_at,MED26
1559595_PM_at,LOC728084
1559601_PM_at,USF3
1559603_PM_at,GPR12
1559605_PM_a_at,LOC285043
1559606_PM_at,GBP6
1559607_PM_s_at,GBP6
1559611_PM_at,TMEM75
1559614_PM_at,FLJ38773
1559616_PM_x_at,ZNF626
1559618_PM_at,LOC100129447
1559620_PM_at,LOC441167
1559621_PM_at,LOC101927237
1559623_PM_at,C11orf54
1559624_PM_at,STK32A
1559627_PM_at,C7orf71
1559630_PM_at,DLGAP3
1559633_PM_a_at,CHRM3
1559634_PM_at,CHRM3
1559635_PM_at,CASC4
1559638_PM_at,PIK3CD-AS1
1559640_PM_at,ANKFN1
1559641_PM_at,LOC105378382
1559642_PM_a_at,LOC105378382
1559645_PM_at,LINC00184
1559646_PM_a_at,LINC00184
1559648_PM_at,LINC00892
1559650_PM_at,JAZF1-AS1
1559651_PM_at,CSNK1A1P1
1559653_PM_at,LOC100289508
1559654_PM_s_at,LOC100289508
1559655_PM_at,MAMDC2-AS1
1559656_PM_a_at,MAMDC2-AS1
1559658_PM_at,KATNBL1
1559661_PM_at,TENM3
1559665_PM_at,LOC100506999
1559670_PM_at,LOC100506489
1559672_PM_a_at,CCDC171
1559674_PM_at,ZNF333
1559680_PM_at,TTL
1559681_PM_a_at,TRIM16L
1559682_PM_at,TRIM16L
1559687_PM_at,TMEM221
1559688_PM_at,GRAPL
1559689_PM_a_at,GRAPL
1559695_PM_a_at,LOC100288745
1559699_PM_at,RALGAPA2
1559701_PM_s_at,NDST2
1559705_PM_s_at,PHKA2
1559706_PM_at,ARHGEF28
1559709_PM_at,ZNF138
1559711_PM_at,FAM120A
1559712_PM_at,LINC00689
1559714_PM_at,RGR
1559715_PM_at,LOC100507391
1559716_PM_at,INO80C
1559722_PM_at,AOPEP
1559723_PM_s_at,AOPEP
1559725_PM_at,LINC01537
1559728_PM_at,ZBTB40
1559731_PM_x_at,MACROD1
1559732_PM_at,NUB1
1559735_PM_at,LOC100130207
1559739_PM_at,CHPT1
1559746_PM_a_at,ZNF718
1559747_PM_at,SPG11
1559748_PM_at,ADAMTSL3
1559753_PM_at,LOC100130778
1559754_PM_at,LTB
1559755_PM_at,C21orf62-AS1
1559756_PM_at,LOC399716
1559759_PM_at,KIFC3
1559760_PM_at,LOC401220
1559763_PM_at,ZC3H12C
1559765_PM_a_at,LOC286254
1559766_PM_at,ALDH1L1-AS2
1559777_PM_at,MIR3945HG
1559785_PM_at,TPPP2
1559787_PM_at,LOC101927438
1559789_PM_a_at,ZNF781
1559790_PM_at,LOC646241
1559796_PM_at,EBF3
1559804_PM_at,LOC105375875
1559810_PM_at,LOC642313
1559812_PM_at,FAM53B-AS1
1559813_PM_at,LOC105370475
1559817_PM_at,LOC100288798
1559822_PM_s_at,MTDH
1559826_PM_a_at,LINC00960
1559827_PM_at,LINC00960
1559828_PM_at,FAM170B
1559833_PM_at,ARHGEF12
1559835_PM_at,LINC01410
1559837_PM_at,LINC01490
1559839_PM_at,TBX18
1559840_PM_s_at,TBX18
1559848_PM_at,NSUN4
1559849_PM_at,ZNF605
1559856_PM_s_at,KMT2A
1559861_PM_at,CHP1
1559862_PM_at,COPA
1559863_PM_a_at,AFG3L1P
1559864_PM_at,LCN6
1559870_PM_at,LOC100129129
1559871_PM_s_at,LOC100129129
1559877_PM_at,LOC285191
1559880_PM_at,LZTS1-AS1
1559881_PM_s_at,ZNF12
1559882_PM_at,SAMHD1
1559883_PM_s_at,SAMHD1
1559884_PM_at,CDKN2B-AS1
1559890_PM_a_at,ABI1
1559891_PM_at,HMGA2
1559893_PM_at,GPATCH11
1559901_PM_s_at,MIR99AHG
1559902_PM_at,MRTFA
1559909_PM_a_at,TIMM17B
1559917_PM_a_at,CBR3-AS1
1559920_PM_a_at,HDHD5-AS1
1559921_PM_at,PECAM1
1559922_PM_at,LOC100289210
1559923_PM_at,GRIK1
1559924_PM_at,LOC102723757
1559925_PM_s_at,LOC102723757
1559926_PM_at,LOC728353
1559927_PM_a_at,LOC728353
1559928_PM_at,PAPPA
1559929_PM_at,LINC01186
1559930_PM_at,LOC101928211
1559939_PM_at,LOC105369167
1559940_PM_s_at,LOC105369167
1559942_PM_at,MDFIC
1559945_PM_at,RUVBL2
1559946_PM_s_at,RUVBL2
1559948_PM_at,LOC101927253
1559953_PM_at,DDX42
1559954_PM_s_at,DDX42
1559956_PM_at,SYT7
1559957_PM_a_at,LOC642852
1559960_PM_x_at,SYCE1L
1559964_PM_at,LOC401261
1559965_PM_at,ZFHX4-AS1
1559966_PM_a_at,ZFHX4-AS1
1559970_PM_at,LOC100506731
1559971_PM_at,BSDC1
1559975_PM_at,BTG1
1559976_PM_at,LOC100506314
1559977_PM_a_at,SLC25A34
1559979_PM_at,SYF2
1559980_PM_at,ZNF7
1559982_PM_s_at,AKR1E2
1559986_PM_at,LIFR-AS1
1559987_PM_at,MSI2
1559988_PM_at,ZNF483
1559989_PM_at,TPM4
1559990_PM_at,CAMK1D
1559991_PM_s_at,CAMK1D
1559992_PM_a_at,LINC00645
1559993_PM_at,SFXN3
1559995_PM_at,SAMD14
1559996_PM_s_at,SAMD14
1559997_PM_x_at,SAMD14
1560001_PM_at,LOC100131581
1560002_PM_at,FAM27D1
1560006_PM_a_at,LOC646762
1560007_PM_at,LOC645984
1560010_PM_a_at,SATB2-AS1
1560013_PM_at,PDXDC1
1560014_PM_s_at,PDXDC1
1560017_PM_at,TMTC3
1560018_PM_at,ARPP21
1560019_PM_at,DLGAP1-AS2
1560020_PM_at,DNAJC13
1560028_PM_at,NKAPD1
1560029_PM_a_at,NKAPD1
1560030_PM_at,CPEB1-AS1
1560031_PM_at,FRMD4A
1560033_PM_at,MCCC2
1560034_PM_a_at,FCN1
1560035_PM_at,RTP5
1560038_PM_at,LOC100506071
1560042_PM_at,RMDN2
1560043_PM_at,CYB5R1
1560047_PM_s_at,BMS1P2
1560058_PM_at,LOC399900
1560059_PM_at,VPS37C
1560060_PM_s_at,VPS37C
1560062_PM_at,SLC29A2
1560065_PM_at,PAIP2
1560068_PM_a_at,LOC729870
1560069_PM_at,PLEKHM3
1560070_PM_at,LOC101928191
1560074_PM_at,PRKCA
1560075_PM_at,ZNF622
1560078_PM_at,LAMA3
1560080_PM_at,DIAPH1
1560089_PM_at,SLC25A25-AS1
1560091_PM_a_at,PHF21B
1560097_PM_at,FHAD1
1560098_PM_at,AKR1C2
1560099_PM_at,LOC339260
1560100_PM_at,DLX1
1560101_PM_at,SYDE2
1560105_PM_at,PTPRB
1560107_PM_at,LOC105372793
1560112_PM_at,WDFY2
1560115_PM_a_at,KIAA1217
1560116_PM_a_at,NEDD1
1560117_PM_at,ABHD1
1560119_PM_at,LINC00937
1560128_PM_x_at,C5orf56
1560130_PM_at,OBSCN-AS1
1560131_PM_at,LOC100506497
1560132_PM_a_at,LOC101927432
1560133_PM_at,GIGYF2
1560135_PM_at,LOC102723409
1560136_PM_at,ARL5C
1560138_PM_at,RUBCN
1560141_PM_at,LOC100133039
1560142_PM_at,GRIK2
1560145_PM_at,MKLN1
1560147_PM_at,WDR86-AS1
1560148_PM_at,MIA3
1560149_PM_at,SLC29A2
1560151_PM_x_at,SLC29A2
1560153_PM_at,FRAS1
1560161_PM_at,CCNB2
1560162_PM_at,LOC643549
1560164_PM_at,TRDN-AS1
1560168_PM_at,LRRC77P
1560172_PM_at,INTS10
1560174_PM_at,SPAG16
1560175_PM_at,PPP4R1L
1560176_PM_s_at,PPP4R1L
1560177_PM_at,CCDC66
1560178_PM_at,PCP2
1560180_PM_at,GALNT14
1560181_PM_at,LDLRAD4-AS1
1560182_PM_at,LOC101927066
1560184_PM_at,TMCO5A
1560185_PM_at,LOC105376360
1560197_PM_at,ZC2HC1A
1560198_PM_at,LINC00523
1560201_PM_at,ZNF713
1560202_PM_at,CSTF3-DT
1560204_PM_at,NT5DC4
1560207_PM_at,RAD21-AS1
1560213_PM_at,HCP5B
1560214_PM_at,SPG11
1560219_PM_at,ASB3
1560220_PM_a_at,CBY1
1560224_PM_at,AHCTF1
1560225_PM_at,CNR1
1560226_PM_at,HHLA2
1560227_PM_at,GDPD1
1560228_PM_at,SNAI3
1560237_PM_at,LOC100129767
1560241_PM_at,LOC101928682
1560246_PM_at,LOC101929524
1560250_PM_s_at,LOC284242
1560251_PM_at,LOC645485
1560253_PM_at,LHX9
1560255_PM_at,CELF2-AS1
1560257_PM_at,LOC101928988
1560260_PM_at,LOC285593
1560265_PM_at,GRIK2
1560274_PM_at,WTAP
1560275_PM_at,TMEM44
1560276_PM_at,C12orf80
1560277_PM_a_at,C12orf80
1560278_PM_at,LOC221122
1560279_PM_a_at,LOC221122
1560281_PM_a_at,TMEM95
1560282_PM_at,LOC101928590
1560285_PM_at,LOC101928955
1560286_PM_s_at,LOC101928955
1560288_PM_at,LOC101927196
1560291_PM_at,RIPPLY1
1560292_PM_a_at,TMCO4
1560295_PM_at,CYP19A1
1560298_PM_at,LOC101929261
1560303_PM_at,FKBP4
1560305_PM_x_at,FKBP4
1560306_PM_at,SSH2
1560315_PM_at,GLCCI1
1560316_PM_s_at,GLCCI1
1560317_PM_s_at,HIP1
1560318_PM_at,ARHGAP29
1560320_PM_a_at,C1RL-AS1
1560322_PM_at,RBMS3
1560325_PM_at,LOC105370612
1560330_PM_at,PCDH15
1560334_PM_at,MEGF11
1560337_PM_at,LINC01289
1560339_PM_s_at,NAP1L4
1560340_PM_s_at,RP9P
1560348_PM_at,ARHGEF28
1560352_PM_at,ENTPD1-AS1
1560354_PM_at,CCDC127
1560359_PM_at,PELO
1560369_PM_at,ANKH
1560370_PM_x_at,ANKH
1560371_PM_at,LINC00997
1560372_PM_at,LOC101929713
1560373_PM_a_at,LOC101929713
1560378_PM_at,GRIK1-AS2
1560380_PM_at,LOC497256
1560382_PM_at,GAB1
1560383_PM_at,LOC101928658
1560384_PM_a_at,LOC101928658
1560390_PM_s_at,LINC00663
1560396_PM_at,KLHL6
1560397_PM_s_at,KLHL6
1560399_PM_a_at,OTUD7A
1560402_PM_at,GAS5
1560404_PM_a_at,DPH6
1560405_PM_at,LOC101928632
1560407_PM_at,MARK1
1560410_PM_at,LOC101928251
1560412_PM_at,LOC100507506
1560413_PM_at,LINC00298
1560416_PM_at,DNAH11
1560418_PM_at,CEP57L1
1560419_PM_at,LOC100127974
1560424_PM_at,LOC105376037
1560425_PM_s_at,PTPRD-AS1
1560426_PM_at,CFAP54
1560430_PM_at,NKPD1
1560431_PM_at,PGM5P1
1560432_PM_at,CLRN1-AS1
1560434_PM_x_at,CLTA
1560439_PM_at,LINGO3
1560445_PM_x_at,ARHGEF1
1560446_PM_at,IPO5P1
1560448_PM_at,PRR7-AS1
1560449_PM_at,LOC101927543
1560455_PM_at,LOC339166
1560456_PM_at,PLIN5
1560457_PM_x_at,PLIN5
1560458_PM_s_at,CAPS2
1560463_PM_at,LOC283788
1560467_PM_at,PAQR9
1560469_PM_at,NR5A2
1560472_PM_at,LINC00705
1560475_PM_at,LOC100129455
1560477_PM_a_at,SAMD11
1560482_PM_at,LOC105370424
1560485_PM_at,HIVEP1
1560486_PM_at,STXBP3
1560488_PM_at,LCNL1
1560490_PM_at,FAT3
1560491_PM_at,LOC102546299
1560493_PM_a_at,CPXCR1
1560494_PM_a_at,CPXCR1
1560495_PM_at,LOC101929741
1560496_PM_at,MRGPRF-AS1
1560499_PM_at,LINC01550
1560503_PM_a_at,TFAP2A-AS1
1560506_PM_at,LOC101928161
1560507_PM_at,AWAT1
1560510_PM_at,ARHGEF7-IT1
1560511_PM_at,LOC105373065
1560513_PM_at,LOC400568
1560514_PM_at,LINC00636
1560516_PM_at,TMEM26-AS1
1560517_PM_s_at,TMEM26-AS1
1560520_PM_at,LOC401312
1560522_PM_at,DLGAP1-AS3
1560524_PM_at,GRAPL
1560526_PM_at,MAGI2-IT1
1560527_PM_at,NFE4
1560531_PM_at,LCE1B
1560533_PM_at,LOC101928098
1560537_PM_at,FGF13-AS1
1560538_PM_at,LOC101928386
1560542_PM_at,MCM3AP-AS1
1560548_PM_at,LINC00382
1560550_PM_at,LINC01644
1560553_PM_at,TIAF1
1560554_PM_a_at,OBSCN-AS1
1560556_PM_a_at,PLEKHA8
1560557_PM_at,LOC105370549
1560558_PM_at,INIP
1560560_PM_at,LOC101927143
1560562_PM_a_at,ZNF677
1560563_PM_at,LOC101929552
1560565_PM_at,LINC01333
1560566_PM_at,PCDH20
1560573_PM_at,LINC00944
1560576_PM_at,LOC101928845
1560579_PM_s_at,SLC16A1-AS1
1560587_PM_s_at,PRDX5
1560589_PM_a_at,LOC101928132
1560590_PM_s_at,LOC105376323
1560595_PM_at,LOC100128993
1560599_PM_a_at,CEP89
1560609_PM_at,CRYZL1
1560610_PM_at,LOC101929621
1560617_PM_at,LOC100128198
1560619_PM_at,TEX49
1560620_PM_at,KCNK15
1560625_PM_s_at,CATIP-AS1
1560628_PM_at,LOC105369167
1560631_PM_at,CALCOCO2
1560633_PM_a_at,C21orf91-OT1
1560634_PM_a_at,LOC105373876
1560636_PM_a_at,HSPC081
1560637_PM_at,LOC105375839
1560638_PM_a_at,LOC105375839
1560646_PM_at,METTL21EP
1560647_PM_at,TSPYL1
1560648_PM_s_at,TSPYL1
1560652_PM_at,IRS4
1560654_PM_at,FLJ37201
1560657_PM_at,TIE1
1560659_PM_at,LINC00342
1560661_PM_x_at,LINC00342
1560665_PM_at,SCPEP1
1560671_PM_at,KIAA1652
1560673_PM_at,KIZ-AS1
1560676_PM_at,SIAH3
1560683_PM_at,NBEAP1
1560684_PM_x_at,NBEAP1
1560686_PM_at,ITGAD
1560689_PM_s_at,AKT2
1560690_PM_at,LINC01153
1560692_PM_at,VSTM2A-OT1
1560694_PM_at,SFT2D1
1560695_PM_at,QTRT2
1560696_PM_x_at,QTRT2
1560697_PM_at,TRHDE-AS1
1560698_PM_a_at,TRHDE-AS1
1560703_PM_at,LYRM9
1560707_PM_at,LOC283856
1560712_PM_at,TMPRSS11B
1560713_PM_a_at,ELFN2
1560714_PM_at,FLJ37035
1560715_PM_at,P4HA3
1560716_PM_at,LOC101929745
1560717_PM_at,LOC105370737
1560720_PM_at,MKNK1
1560723_PM_at,LOC283731
1560725_PM_at,IL12A-AS1
1560727_PM_at,HEATR4
1560734_PM_at,LOC727924
1560735_PM_s_at,LOC727924
1560741_PM_at,SNRPN
1560742_PM_at,ALS2
1560743_PM_a_at,ALS2
1560746_PM_at,NEXN-AS1
1560750_PM_at,LOC151121
1560751_PM_at,AQP4-AS1
1560752_PM_at,FBXW2
1560754_PM_at,CMTM7
1560757_PM_at,TOP1MT
1560760_PM_s_at,LINC01527
1560762_PM_at,LINC00996
1560764_PM_at,ARHGAP22
1560765_PM_a_at,ARHGAP22
1560767_PM_at,HCG22
1560770_PM_at,PABPC1
1560773_PM_at,DLGAP1
1560779_PM_a_at,ZNF568
1560781_PM_at,DNHD1
1560785_PM_at,DYRK3
1560787_PM_at,QDPR
1560788_PM_at,MYO3B
1560790_PM_at,GOLGA6L2
1560791_PM_at,LOC101928809
1560794_PM_at,LOC105376072
1560803_PM_at,DNAH3
1560806_PM_at,PRSS40A
1560810_PM_at,LOC101927735
1560812_PM_at,LOC101928708
1560814_PM_a_at,CCDC32
1560817_PM_at,LOC100287627
1560821_PM_at,ARHGAP22
1560823_PM_at,LOC340017
1560826_PM_at,LOC101929398
1560827_PM_at,LOC101928725
1560830_PM_a_at,C19orf84
1560832_PM_at,LINC01029
1560833_PM_at,LINC01189
1560834_PM_a_at,RMST
1560836_PM_at,LINC01241
1560838_PM_at,FAM217A
1560841_PM_at,LOC389247
1560842_PM_a_at,TEX26-AS1
1560844_PM_at,LOC105378052
1560846_PM_at,CACUL1
1560848_PM_at,LOC101927490
1560850_PM_at,LOC101926959
1560851_PM_at,LINC00619
1560853_PM_x_at,ZNF826P
1560854_PM_s_at,ZNF107
1560856_PM_at,ARHGAP26-AS1
1560861_PM_at,THRA1/BTR
1560862_PM_at,LINC01520
1560866_PM_at,WNK2
1560874_PM_at,CRACR2A
1560878_PM_at,SYT15
1560879_PM_a_at,SYT15
1560881_PM_a_at,LINC00112
1560883_PM_s_at,TLX1NB
1560884_PM_at,SLC17A1
1560885_PM_x_at,SLC17A1
1560895_PM_at,LOC645188
1560897_PM_a_at,KRTAP10-11
1560898_PM_at,LOC105378997
1560901_PM_at,LOC728789
1560910_PM_at,PPIL6
1560911_PM_at,LOC100133461
1560912_PM_at,LINC01120
1560915_PM_at,DPY19L1
1560916_PM_a_at,DPY19L1
1560921_PM_at,ZNF169
1560922_PM_s_at,ZNF169
1560928_PM_at,LOC151657
1560932_PM_at,FLJ31356
1560934_PM_at,LOC284669
1560935_PM_s_at,LOC284669
1560937_PM_at,RSU1
1560939_PM_at,PCOLCE-AS1
1560940_PM_at,SACS-AS1
1560941_PM_a_at,SACS-AS1
1560942_PM_at,PGD
1560943_PM_s_at,PGD
1560944_PM_at,SLC25A3P1
1560950_PM_at,HECW1-IT1
1560954_PM_at,LOC101928167
1560957_PM_at,LOC101928626
1560958_PM_s_at,LOC101928516
1560974_PM_s_at,NOS1
1560977_PM_a_at,BCL2L13
1560981_PM_a_at,PPARA
1560988_PM_a_at,LINC00556
1560992_PM_at,LOC400590
1560994_PM_x_at,LOC400590
1561004_PM_at,PRKCQ-AS1
1561009_PM_at,MAOB
1561010_PM_a_at,MAOB
1561021_PM_at,LOC105371307
1561025_PM_at,CDKAL1
1561026_PM_a_at,CDKAL1
1561027_PM_at,LOC646241
1561029_PM_at,LINC01425
1561030_PM_at,TMC7
1561035_PM_at,LOC100288282
1561036_PM_at,LOC105373113
1561037_PM_a_at,LOC105373113
1561038_PM_at,ZNF81
1561039_PM_a_at,ZNF81
1561041_PM_at,TNRC6C
1561042_PM_at,ITGB1
1561044_PM_at,LOC101928973
1561045_PM_a_at,LOC101928973
1561048_PM_at,RARS2
1561050_PM_a_at,NAV2-IT1
1561054_PM_a_at,CCDC14
1561055_PM_at,LOC100507534
1561059_PM_a_at,LINC00691
1561060_PM_at,LOC101929752
1561061_PM_at,LOC729506
1561062_PM_a_at,LOC101928850
1561069_PM_at,LOC105378470
1561075_PM_at,LOC101060553
1561076_PM_at,LOC105372969
1561078_PM_at,LOC105376100
1561079_PM_at,ANKRD28
1561080_PM_at,TXNRD1
1561082_PM_at,NID1
1561083_PM_at,LINC01254
1561085_PM_at,LOC153910
1561087_PM_at,LOC101930452
1561088_PM_at,EYA4
1561090_PM_at,LINC01538
1561091_PM_at,LINC01209
1561093_PM_at,SLC22A25
1561094_PM_a_at,SLC22A25
1561096_PM_at,LINC01091
1561098_PM_at,LINC00616
1561099_PM_at,TBC1D22A-AS1
1561101_PM_at,JAKMIP2-AS1
1561102_PM_at,LOC101929488
1561104_PM_at,LOC101926962
1561105_PM_at,LOC101928583
1561106_PM_at,LINC00271
1561107_PM_at,LOC101928985
1561110_PM_at,LOC102723648
1561114_PM_a_at,DEPDC4
1561116_PM_at,ZNF391
1561122_PM_a_at,RAD51B
1561125_PM_at,MTHFD1L
1561127_PM_at,ADARB2-AS1
1561130_PM_at,HECTD4
1561132_PM_at,DHX35
1561136_PM_at,GYPE
1561137_PM_s_at,GYPE
1561141_PM_at,LOC101929504
1561146_PM_at,VPS35
1561169_PM_at,LOC727818
1561175_PM_at,LOC283482
1561179_PM_s_at,AMZ1
1561185_PM_at,TTTY7
1561190_PM_at,CDKL3
1561200_PM_at,VWA3B
1561206_PM_at,KLHL8
1561210_PM_at,LOC101928539
1561213_PM_at,LINC01360
1561216_PM_at,LOC101928961
1561218_PM_s_at,LOC728099
1561221_PM_x_at,LOC728099
1561222_PM_at,LINC00485
1561224_PM_at,LOC101927228
1561225_PM_at,ANKRD30BP3
1561226_PM_at,XCR1
1561228_PM_at,LOC100506122
1561229_PM_at,LOC100287432
1561232_PM_at,CASC11
1561233_PM_at,LOC283387
1561237_PM_at,LOC101929657
1561238_PM_at,PEX2
1561243_PM_at,TMEM105
1561245_PM_at,LOC102724612
1561247_PM_at,LINC01579
1561249_PM_a_at,DNM1P35
1561251_PM_at,LINC01019
1561252_PM_at,LL22NC03-63E9.3
1561253_PM_at,LOC101927901
1561254_PM_at,LOC340340
1561257_PM_at,LOC286083
1561258_PM_at,TMEM151B
1561262_PM_at,LINC01516
1561263_PM_at,C1QTNF3
1561264_PM_at,LOC105375273
1561266_PM_at,LOC105374290
1561269_PM_at,RAPGEF5
1561270_PM_at,LINC01440
1561273_PM_at,HOXC-AS3
1561274_PM_at,CRYBB2P1
1561276_PM_at,DOCK5
1561277_PM_at,LOC339298
1561278_PM_at,LINC01613
1561280_PM_at,LEMD1-AS1
1561281_PM_a_at,LEMD1-AS1
1561286_PM_a_at,DIP2A
1561287_PM_at,LINC00561
1561288_PM_at,LINC00536
1561289_PM_at,MIR4290HG
1561290_PM_at,LOC339622
1561291_PM_at,LOC100287349
1561292_PM_at,LOC105370941
1561293_PM_at,LOC100287584
1561294_PM_a_at,LOC100128554
1561297_PM_at,WARS2
1561298_PM_at,LINC01069
1561300_PM_at,TAB2
